ACADEMIC_PERIOD,CRN,SUBJECT,COURSE_NUMBER,SUBJECT_DESC,STATUS,STATUS_DESC,TITLE_SHORT_DESC,MIN_CREDITS,MAX_CREDITS,CAMPUS_DESC,MAXIMUM_ENROLLMENT,ACTUAL_ENROLLMENT,SEATS_AVAILABLE,PERCENTAGE_OF_RESPONSIBILITY,PRIMARY_INSTRUCTOR_FIRST_NAME,PRIMARY_INSTRUCTOR_LAST_NAME,SECTION,BEGIN_TIME,END_TIME,BUILDING,BUILDING_DESC,ROOM,COURSE_CAMPUS_DESC,MONDAY_IND,TUESDAY_IND,WEDNESDAY_IND,THURSDAY_IND,FRIDAY_IND,SATURDAY_IND,SUNDAY_IND,SECTION_CROSS_LIST,WAIT_CAPACITY,WAIT_AVAIL,PART_OF_TERM,SESSION,SECTION,SCHEDULE_TYPE,TOTAL_CREDITS_SECTION,GEN1_Attr,GEN2_Attr,GEN3_Attr,GEN4_Attr,GEN5_Attr
202202,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,18,1,100,Gerasim,Iliev,0,1420,1535,1030,Marine Sci - Dance,0304,Athens,,T,,R,,,,,999,999,1,A,0,LEC,72,,,GEN3,,
202302,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Kellie,Sappington,0,1350,1440,1023,Boyd Research & Education CTR,0203,Athens,M,,,,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202302,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Kellie,Sappington,0,1420,1535,1023,Boyd Research & Education CTR,0203,Athens,,T,,R,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202402,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Kellie,Sappington,0,1555,1710,1023,Boyd Research & Education CTR,0323,Athens,,T,,R,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202402,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Kellie,Sappington,0,1610,1700,1023,Boyd Research & Education CTR,0221,Athens,,,W,,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202102,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Woden,Kusner,0,1350,1440,1060,Aderhold Hall,0401,Athens,M,,,,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202102,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Woden,Kusner,0,1420,1535,1023,Boyd Research & Education CTR,0322,Athens,,T,,R,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202602,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,19,4,100,Kellie,Sappington,0,1635,1755,1023,Boyd Research & Education CTR,0204,Athens,,T,,R,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202602,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,19,4,100,Kellie,Sappington,0,1635,1755,1023,Boyd Research & Education CTR,0220,Athens,M,,,,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202502,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Kellie,Sappington,0,1555,1710,1023,Boyd Research & Education CTR,0221,Athens,,T,,R,,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202502,41471,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Kellie,Sappington,0,1610,1700,1023,Boyd Research & Education CTR,0323,Athens,M,,,,,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202402,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,17,2,100,Enkeleida,Lakuriqi,0,1020,1110,1002,Geography Geology,0300A,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,68,,,GEN3,,
202402,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,17,2,100,Enkeleida,Lakuriqi,0,1110,1225,1023,Boyd Research & Education CTR,0204,Athens,,,,R,,,,,999,999,1,A,0,LEC,68,,,GEN3,,
202302,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Allison,Arnold,0,1020,1110,1060,Aderhold Hall,0626,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202302,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Allison,Arnold,0,1420,1535,1031,Hardman Hall,0106,Athens,,,,R,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202202,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,David,George,0,1020,1110,1061,Miller Plant Sci,1503,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202202,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,David,George,0,1110,1225,1023,Boyd Research & Education CTR,0221,Athens,,,,R,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202102,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Maurice,LeBlanc,0,1020,1110,1023,Boyd Research & Education CTR,0328,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202102,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,19,19,0,100,Maurice,LeBlanc,0,1420,1535,1002,Geography Geology,0154,Athens,,,,R,,,,,999,999,1,A,0,LEC,76,,,GEN3,,
202502,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Allison,Arnold,0,1020,1110,1023,Boyd Research & Education CTR,0220,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202502,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Allison,Arnold,0,1110,1225,1023,Boyd Research & Education CTR,0220,Athens,,,,R,,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202602,41472,MATH,2260,MATH - Mathematics,A,Active,Calc II for Science and Engr,4,4,Athens,23,23,0,100,Allison,Arnold,0,0955,1115,1023,Boyd Research & Education CTR,0220,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,92,,,GEN3,,
202102,42308,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,1,6,Athens,5,1,4,100,Dino,Lorenzini,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIR,6,,,,,
202202,42308,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,1,6,Athens,5,1,4,100,Neil,Lyall,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIR,3,,,,,
202302,42308,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,5,1,4,100,Georgios,Petridis,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIR,3,,,,,
202402,42308,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,6,6,Athens,1,1,0,100,David,Gay,0,1700,2000,,,,,M,,W,,F,,,,0,0,1,B,0,DIR,6,,,,,
202502,42308,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,6,6,Athens,5,1,4,100,Akram,Alishahi,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,6,,,,,
202602,42308,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,6,6,Athens,5,1,4,100,Tomasz,Szarek,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,6,,,,,
202202,42321,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,28,27,1,100,Saar,Hersonsky,0,1130,1220,NCRR,No Classroom Required,NCRR,Athens,M,,W,,F,,,,999,999,1,B,0,LEC,81,,,,,
202302,42321,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,30,30,0,100,Saar,Hersonsky,0,1130,1220,1023,Boyd Research & Education CTR,0304,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,90,,,,,
202102,42321,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,32,32,0,100,Caner,Kazanci,0,1130,1220,1023,Boyd Research & Education CTR,0323,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,96,,,,,
202402,42321,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,32,32,0,100,Toyin,Alli,0,0910,1000,1010,Dawson Hall,0101,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,96,,,,,
202602,42321,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,35,35,0,100,David,Plaxco,0,0815,0935,1023,Boyd Research & Education CTR,0323,Athens,M,,W,,,,,,999,999,1,A,0,LEC,105,,,,,
202502,42321,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,39,39,0,100,Daniel,Nakano,0,1245,1400,1023,Boyd Research & Education CTR,0304,Athens,,T,,R,,,,,999,999,1,A,0,LEC,117,,,,,
202208,42339,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,1,6,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,DIR,0,,,,,
202108,42339,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,1,6,Athens,5,0,5,100,Brian,Boe,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIR,0,,,,,
202508,42339,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DIR,0,,,,,
202408,42339,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,1,1,0,100,Georgios,Petridis,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,3,,,,,
202308,42339,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,5,1,4,100,Weiwei,Hu,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIR,3,,,,,
202108,42362,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,28,27,1,100,Brian,Boe,0,0910,1000,1023,Boyd Research & Education CTR,0303,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,81,,,,,
202208,42362,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,28,28,0,100,Saar,Hersonsky,0,0910,1000,1023,Boyd Research & Education CTR,0304,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,84,,,,,
202308,42362,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,30,30,0,100,Daniel,Nakano,0,0910,1000,1023,Boyd Research & Education CTR,0304,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,90,,,,,
202408,42362,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,32,32,0,100,David,Plaxco,0,0910,1000,1023,Boyd Research & Education CTR,0208,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,96,,,,,
202508,42362,MATH,3300,MATH - Mathematics,A,Active,Applied Linear Algebra,3,3,Athens,40,41,-1,100,David,Galban,0,1110,1225,1001,Cedar Street Building C,0674,Athens,,T,,R,,,,,999,999,1,A,0,LEC,123,,,,,
202208,42467,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,1,6,Athens,0,0,0,,,,,,,,,,,,,,,,,,,0,0,1,B,,DIR,0,,,,,
202108,42467,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,1,6,Athens,5,1,4,100,David,Gay,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIR,3,,,,,
202508,42467,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,DIR,0,,,,,
202408,42467,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,5,1,4,100,Valery,Alexeev,0,,,,,,,,,,,,,,,999,999,1,B,0,DIR,3,,,,,
202308,42467,MATH,8800,MATH - Mathematics,A,Active,Dir Read And/or Pro,3,3,Athens,20,1,19,100,David,Gay,0,0001,2359,NCRR,No Classroom Required,NCRR,Athens,,,,,,,,,0,0,1,B,0,DIR,3,,,,,
202302,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,16,3,100,Toyin,Alli,0,0910,1000,1023,Boyd Research & Education CTR,0204,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,64,GEN1,,GEN3,,
202302,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,16,3,100,Toyin,Alli,0,0935,1050,1023,Boyd Research & Education CTR,0204,Athens,,T,,,,,,,999,999,1,A,0,LEC,64,GEN1,,GEN3,,
202102,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Zhenhua,Wang,0,0910,1000,1033,Ecology,0117,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202102,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Zhenhua,Wang,0,0935,1050,1002,Geography Geology,0155,Athens,,T,,,,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202202,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,18,1,100,Yuan,Gao,0,0910,1000,1002,Geography Geology,0155,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202202,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,18,1,100,Yuan,Gao,0,0935,1050,1061,Miller Plant Sci,1503,Athens,,T,,,,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202402,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Ye,Tian,0,0910,1000,1023,Boyd Research & Education CTR,0303,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202402,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Ye,Tian,0,0935,1050,1002,Geography Geology,0143,Athens,,T,,,,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202502,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,14,6,100,Enkeleida,Lakuriqi,0,0910,1000,1023,Boyd Research & Education CTR,0304,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,56,GEN1,,GEN3,,
202502,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,14,6,100,Enkeleida,Lakuriqi,0,0935,1050,1060,Aderhold Hall,0220,Athens,,T,,,,,,,999,999,1,A,0,LEC,56,GEN1,,GEN3,,
202602,42799,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,18,2,100,Michael,Klipper,0,0815,0935,1023,Boyd Research & Education CTR,0208,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202108,42870,MATH,2250,MATH - Mathematics,X,Registrar Cancelled,Calculus I for Sci and Eng,4,4,Athens,0,0,0,,,,,,,,,,,,,,,,,,,999,999,1,B,,LEC,0,GEN1,,GEN3,,
202108,42909,MATH,2500,MATH - Mathematics,A,Active,Calculus III for Engineering,3,3,Athens,32,32,0,100,Jimmy,Dillies,0,1130,1220,1057,Life Sci F.Davison,C130,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,96,,,GEN3,,
202208,42909,MATH,2500,MATH - Mathematics,A,Active,Calculus III for Engineering,3,3,Athens,32,32,0,100,Weiwei,Wu,0,1420,1535,1023,Boyd Research & Education CTR,0302,Athens,,T,,R,,,,,999,999,1,A,0,LEC,96,,,GEN3,,
202308,42909,MATH,2500,MATH - Mathematics,A,Active,Calculus III for Engineering,3,3,Athens,35,32,3,100,Jingzhi,Tie,0,1420,1535,1010,Dawson Hall,0312,Athens,,T,,R,,,,,999,999,1,A,0,LEC,96,,,GEN3,,
202408,42909,MATH,2500,MATH - Mathematics,A,Active,Calculus III for Engineering,3,3,Athens,36,37,-1,100,Joseph,Fu,0,1020,1110,1023,Boyd Research & Education CTR,0222,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,111,,,GEN3,,
202508,42909,MATH,2500,MATH - Mathematics,A,Active,Calculus III for Engineering,3,3,Athens,44,44,0,100,William,Graham,0,1420,1535,1031,Hardman Hall,0102,Athens,,T,,R,,,,,999,999,1,A,0,LEC,132,,,GEN3,,
202408,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,David,Gay,0,1020,1110,1002,Geography Geology,0155,Athens,M,,,,,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202408,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,David,Gay,0,1110,1225,1023,Boyd Research & Education CTR,0204,Athens,,T,,R,,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202308,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Yuan,Gao,0,1020,1110,1033,Ecology,0117,Athens,M,,,,,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202308,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Yuan,Gao,0,1110,1225,1002,Geography Geology,0143,Athens,,T,,R,,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202108,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,18,1,100,Natalia,Alexeev,0,1110,1225,1023,Boyd Research & Education CTR,0302,Athens,,T,,R,,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202108,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,18,1,100,Natalia,Alexeev,0,1240,1330,1002,Geography Geology,0155,Athens,M,,,,,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202208,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Michael,Berglund,0,0910,1000,1000,Cedar Street Building B,0326,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202208,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Michael,Berglund,0,0935,1050,1057,Life Sci F.Davison,C112,Athens,,T,,,,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202508,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,15,5,100,Siddharth,Mathur,0,1020,1110,1060,Aderhold Hall,0306,Athens,,,W,,,,,,999,999,1,A,0,LEC,60,GEN1,,GEN3,,
202508,42978,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,15,5,100,Siddharth,Mathur,0,1110,1225,1002,Geography Geology,0216,Athens,,T,,R,,,,,999,999,1,A,0,LEC,60,GEN1,,GEN3,,
202302,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Jack,Green,0,1350,1440,1060,Aderhold Hall,0520,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202302,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Jack,Green,0,1420,1535,1060,Aderhold Hall,0520,Athens,,T,,,,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202402,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,18,1,100,Cameron,Thomas,0,1350,1440,1060,Aderhold Hall,0625,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202402,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,18,1,100,Cameron,Thomas,0,1420,1535,1060,Aderhold Hall,0627,Athens,,T,,,,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202202,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Alexander,Newman,0,1350,1440,1061,Miller Plant Sci,1503,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202202,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Alexander,Newman,0,1420,1535,1057,Life Sci F.Davison,C130,Athens,,T,,,,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202102,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Trenton,Schirmer,0,1350,1440,1030,Marine Sci - Dance,0304,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202102,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Trenton,Schirmer,0,1420,1535,1002,Geography Geology,0154,Athens,,T,,,,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202502,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,18,2,90,Casia,Siegel,0,1350,1440,1040,Forest Resources-1,0209,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202502,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,18,2,90,Casia,Siegel,0,1555,1710,1023,Boyd Research & Education CTR,0222,Athens,,,,R,,,,,999,999,1,A,0,LEC,72,GEN1,,GEN3,,
202602,43008,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,20,0,90,Dillon,Snyder,0,1315,1435,1060,Aderhold Hall,0220,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,80,GEN1,,GEN3,,
202402,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,0,0,0,,,,0,1130,1220,,,,,M,,W,,F,,,,999,999,1,B,0,LEC,0,GEN1,,GEN3,,
202402,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,0,0,0,,,,0,1420,1535,,,,,,T,,,,,,,999,999,1,B,0,LEC,0,GEN1,,GEN3,,
202302,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,15,4,100,Nagendar Reddy,Ponagandla,0,1130,1220,1060,Aderhold Hall,0618,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,60,GEN1,,GEN3,,
202302,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,15,4,100,Nagendar Reddy,Ponagandla,0,1420,1535,1060,Aderhold Hall,0319,Athens,,T,,,,,,,999,999,1,A,0,LEC,60,GEN1,,GEN3,,
202102,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,David,George,0,1130,1220,1023,Boyd Research & Education CTR,0304,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202102,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,David,George,0,1420,1535,1002,Geography Geology,0143,Athens,,T,,,,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202202,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Ilkiz,Bildik,0,1130,1220,1030,Marine Sci - Dance,0304,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202202,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Ilkiz,Bildik,0,1420,1535,1060,Aderhold Hall,0618,Athens,,T,,,,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202602,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,12,8,90,Yan,Wang,0,1455,1615,1023,Boyd Research & Education CTR,0208,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,48,GEN1,,GEN3,,
202502,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,19,1,90,Alexander,Tepper,0,1130,1220,1060,Aderhold Hall,0401,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202502,43012,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,20,19,1,90,Alexander,Tepper,0,1245,1400,1060,Aderhold Hall,0627,Athens,,T,,,,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
202402,43013,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Cuiyu,He,0,0935,1050,1023,Boyd Research & Education CTR,0203,Athens,,T,,,,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202402,43013,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Cuiyu,He,0,1020,1110,1023,Boyd Research & Education CTR,0203,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202302,43013,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Sofya,Zaytseva,0,0935,1050,1031,Hardman Hall,0106,Athens,,T,,,,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202302,43013,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,17,2,100,Sofya,Zaytseva,0,1020,1110,1023,Boyd Research & Education CTR,0203,Athens,M,,W,,F,,,,999,999,1,A,0,LEC,68,GEN1,,GEN3,,
202102,43013,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,18,1,100,Toyin,Alli,0,0935,1050,NCRR,No Classroom Required,NCRR,Athens,,T,,,,,,,999,999,1,B,0,LEC,72,GEN1,,GEN3,,
202102,43013,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,18,1,100,Toyin,Alli,0,1020,1110,NCRR,No Classroom Required,NCRR,Athens,M,,W,,F,,,,999,999,1,B,0,LEC,72,GEN1,,GEN3,,
202202,43013,MATH,2250,MATH - Mathematics,A,Active,Calculus I for Sci and Eng,4,4,Athens,19,19,0,100,Jeremy,Schwend,0,1130,1220,1023,Boyd Research & Education CTR,0204,Athens,,,W,,,,,,999,999,1,A,0,LEC,76,GEN1,,GEN3,,
